Component_ID,Temperature,Voltage,Current,Power,Time
C0833,72.559,4.938,0.196,0.968,60
C0833,73.45,4.957,0.197,0.9767,70
C0833,72.937,4.969,0.1993,0.9904,80
C0833,72.756,4.953,0.1986,0.9836,90
C0833,73.389,4.966,0.1968,0.9771,100
C0834,69.738,4.99,0.204,1.0178,10
C0834,69.174,5.002,0.1976,0.9884,20
C0834,69.582,4.988,0.2076,1.0353,30
C0834,69.694,4.98,0.2059,1.0253,40
C0834,69.581,4.998,0.2063,1.031,50
C0834,68.755,4.986,0.2013,1.0036,60
C0834,69.82,4.995,0.2066,1.032,70
C0834,68.464,4.996,0.2093,1.0459,80
C0834,68.383,4.991,0.2005,1.0008,90
C0834,69.236,4.988,0.2083,1.039,100
C0835,72.383,5.014,0.1861,0.9332,10
C0835,73.277,5.008,0.19,0.9513,20
C0835,72.139,5.004,0.1874,0.9376,30
C0835,73.246,4.988,0.1906,0.951,40
C0835,72.6,5.004,0.1923,0.9623,50
C0835,72.05,4.992,0.1903,0.9499,60
C0835,73.162,4.999,0.1952,0.9756,70
C0835,72.403,4.994,0.1912,0.955,80
C0835,72.255,4.996,0.1905,0.9515,90
C0835,73.142,5.004,0.1899,0.95,100
C0836,75.117,4.999,0.2057,1.0283,10
C0836,74.886,5.004,0.2074,1.0376,20
C0836,74.99,4.979,0.2074,1.0324,30
C0836,73.678,4.989,0.2079,1.0372,40
C0836,75.346,4.984,0.2091,1.0423,50
C0836,75.766,4.988,0.2014,1.0048,60
C0836,75.059,4.982,0.2044,1.0182,70
C0836,75.439,5.013,0.2036,1.0208,80
C0836,74.443,4.99,0.2054,1.0251,90
C0836,76.045,4.989,0.2061,1.0281,100
C0837,70.924,5.042,0.1905,0.9606,10
C0837,69.827,5.038,0.1926,0.9702,20
C0837,70.313,5.044,0.1927,0.9719,30
C0837,70.743,5.014,0.1934,0.9698,40
C0837,70.048,5.025,0.1915,0.9621,50
C0837,71.357,5.023,0.1916,0.9625,60
C0837,71.497,5.026,0.1913,0.9613,70
C0837,71.237,5.03,0.1941,0.9763,80
C0837,70.756,5.043,0.1896,0.9562,90
C0837,71.263,5.015,0.1905,0.9552,100
C0838,75.735,5.109,0.2284,1.1669,10
C0838,77.416,5.13,0.2242,1.1499,20
C0838,81.356,5.137,0.2314,1.1887,30
C0838,81.165,5.155,0.2435,1.2553,40
C0838,82.805,5.172,0.2519,1.3028,50
C0838,84.487,5.189,0.2569,1.333,60
C0838,86.732,5.21,0.274,1.4274,70
C0838,89.206,5.221,0.2897,1.5125,80
C0838,90.081,5.253,0.2986,1.5683,90
C0838,93.043,5.254,0.3006,1.5793,100
C0839,77.623,5.001,0.2278,1.1394,10
C0839,78.657,5.031,0.2281,1.1476,20
C0839,81.347,5.043,0.2457,1.2389,30
C0839,82.969,5.066,0.2506,1.2694,40
C0839,85.536,5.093,0.2683,1.3665,50
C0839,85.489,5.105,0.2727,1.3921,60
C0839,88.229,5.111,0.2799,1.4305,70
C0839,89.406,5.141,0.2921,1.5018,80
C0839,91.67,5.158,0.3065,1.5808,90
C0839,92.459,5.179,0.3205,1.6601,100
C0840,71.411,5.008,0.2015,1.0091,10
C0840,71.604,5.003,0.2017,1.0089,20
C0840,71.141,5.002,0.1978,0.9892,30
C0840,70.906,5.004,0.1981,0.9914,40
C0840,70.916,5.027,0.199,1.0004,50
C0840,71.058,4.995,0.2031,1.0143,60
C0840,70.799,5.001,0.2007,1.0034,70
C0840,71.921,5.004,0.1995,0.9984,80
C0840,71.793,4.993,0.1973,0.9851,90
C0840,71.287,5.022,0.1962,0.9855,100
C0841,72.005,5.025,0.2062,1.0362,10
C0841,72.319,5.016,0.2123,1.0649,20
C0841,73.036,5.029,0.212,1.0661,30
C0841,72.712,5.021,0.2049,1.0288,40
C0841,72.659,5.011,0.21,1.0525,50
C0841,71.45,5.035,0.2086,1.0502,60
C0841,73.598,5.026,0.2092,1.0515,70
C0841,72.845,5.016,0.2023,1.0147,80
C0841,71.867,5.024,0.2066,1.0377,90
C0841,72.448,5.029,0.2036,1.024,100
C0842,73.255,4.948,0.216,1.0689,10
C0842,73.057,4.946,0.2198,1.0869,20
C0842,73.239,4.953,0.2054,1.0175,30
C0842,73.933,4.928,0.2174,1.0715,40
C0842,73.493,4.942,0.213,1.0527,50
C0842,73.107,4.935,0.2126,1.0491,60
C0842,74.583,4.956,0.2099,1.0404,70
C0842,73.419,4.944,0.2128,1.0523,80
C0842,72.657,4.948,0.2168,1.0726,90
C0842,72.758,4.963,0.2195,1.0893,100
C0843,74.261,5.037,0.2058,1.0367,10
C0843,73.006,5.018,0.203,1.0186,20
C0843,74.552,5.019,0.2027,1.0175,30
C0843,73.962,5.021,0.2023,1.0156,40
C0843,73.685,5.017,0.2039,1.0228,50
C0843,74.309,5.046,0.1973,0.9957,60
C0843,74.289,5.033,0.1996,1.0044,70
C0843,74.347,5.015,0.2006,1.0059,80
C0843,73.497,5.018,0.2021,1.0143,90
C0843,74.388,5.004,0.2061,1.0311,100
C0844,78.749,5.089,0.2343,1.1921,10
C0844,80.094,5.093,0.2409,1.2267,20
C0844,85.343,5.124,0.2518,1.2901,30
C0844,83.191,5.147,0.2717,1.3987,40
C0844,85.42,5.166,0.2734,1.412,50
C0844,88.91,5.163,0.2852,1.4721,60
C0844,90.685,5.205,0.3006,1.5647,70
C0844,90.808,5.214,0.3041,1.5855,80
C0844,93.442,5.226,0.314,1.6409,90
C0844,96.558,5.251,0.328,1.7222,100
C0845,73.565,5.007,0.2104,1.0535,10
C0845,72.331,5.002,0.2068,1.0346,20
C0845,72.091,4.998,0.2156,1.0773,30
C0845,72.41,5.016,0.2045,1.0259,40
C0845,72.544,5.007,0.2115,1.0589,50
C0845,71.811,4.988,0.2109,1.0518,60
C0845,72.129,5.006,0.2141,1.0721,70
C0845,72.067,4.995,0.2003,1.0004,80
C0845,72.942,5.021,0.2034,1.0214,90
C0845,73.207,5.013,0.2115,1.0605,100
C0846,70.794,4.979,0.2062,1.0265,10
C0846,70.697,4.997,0.2109,1.0539,20
C0846,71.158,4.993,0.2008,1.0027,30
C0846,70.355,4.988,0.2103,1.0487,40
C0846,71.259,4.964,0.2031,1.008,50
C0846,71.342,5.007,0.2122,1.0624,60
C0846,72.038,4.986,0.2086,1.0404,70
C0846,70.472,4.992,0.207,1.0335,80
C0846,71.507,4.983,0.2084,1.0386,90
C0846,71.039,4.985,0.2113,1.0534,100
C0847,74.844,4.996,0.1887,0.9426,10
C0847,73.843,4.979,0.1909,0.9504,20
C0847,73.761,4.984,0.1855,0.9245,30
C0847,74.151,4.981,0.1856,0.9243,40
C0847,75.029,4.987,0.1871,0.9329,50
C0847,74.447,4.971,0.1896,0.9425,60
C0847,74.136,4.976,0.1851,0.9212,70
C0847,74.274,4.983,0.1899,0.9461,80
C0847,73.503,4.971,0.1825,0.9071,90
C0847,73.708,4.984,0.1842,0.9179,100
C0848,70.923,4.971,0.2043,1.0156,10
C0848,69.211,4.973,0.2007,0.9982,20
C0848,70.728,4.973,0.2016,1.0025,30
C0848,70.707,4.97,0.1988,0.9882,40
C0848,70.641,4.971,0.2044,1.0157,50
C0848,69.718,4.978,0.1926,0.9587,60
C0848,70.281,4.966,0.1964,0.9753,70
C0848,69.267,4.985,0.199,0.9919,80
C0848,70.872,4.973,0.2021,1.0051,90
C0848,70.243,4.978,0.206,1.0256,100
C0849,70.2,4.98,0.2085,1.0383,10
C0849,70.943,4.974,0.2065,1.0273,20
C0849,70.44,4.991,0.2097,1.0464,30
C0849,70.431,4.995,0.2043,1.0206,40
C0849,70.47,4.979,0.2133,1.0619,50
C0849,68.493,4.981,0.2015,1.0037,60
C0849,70.883,4.974,0.2028,1.0085,70
C0849,70.81,4.976,0.2029,1.0097,80
C0849,70.237,4.982,0.2036,1.0144,90
C0849,70.083,4.998,0.2056,1.0274,100
C0850,77.059,5.083,0.2375,1.2069,10
C0850,78.397,5.128,0.2487,1.2755,20
C0850,81.6,5.147,0.254,1.3075,30
C0850,83.748,5.176,0.2616,1.3543,40
C0850,83.911,5.192,0.2724,1.4142,50
C0850,86.574,5.179,0.2905,1.5046,60
C0850,87.783,5.218,0.3011,1.5712,70
C0850,89.673,5.228,0.3046,1.5927,80
C0850,92.906,5.239,0.3198,1.6754,90
C0850,94.677,5.26,0.3301,1.7362,100
C0851,71.27,5.017,0.2045,1.026,10
C0851,71.848,5.023,0.2046,1.0278,20
C0851,70.421,5.013,0.2052,1.0284,30
C0851,70.95,5.008,0.2132,1.0677,40
C0851,70.859,4.985,0.2115,1.0545,50
C0851,71.339,5.005,0.2087,1.0443,60
C0851,70.691,5.0,0.2179,1.0897,70
C0851,70.131,5.015,0.2118,1.0619,80
C0851,70.326,4.996,0.2076,1.0374,90
C0851,71.019,5.009,0.2153,1.0785,100
C0852,70.748,5.003,0.1939,0.9699,10
C0852,70.077,5.041,0.1922,0.9687,20
C0852,71.784,5.039,0.1964,0.9898,30
C0852,71.059,5.007,0.1936,0.9692,40
C0852,72.081,5.024,0.1957,0.9832,50
C0852,71.906,5.027,0.195,0.9803,60
C0852,71.248,5.013,0.1933,0.9691,70
C0852,70.995,5.026,0.1906,0.9579,80
C0852,71.164,5.017,0.192,0.9631,90
C0852,70.888,4.997,0.1925,0.9622,100
C0853,72.84,4.996,0.1921,0.9598,10
C0853,71.966,5.012,0.1942,0.9733,20
C0853,72.184,4.99,0.2038,1.017,30
C0853,71.972,4.995,0.194,0.9692,40
C0853,73.274,5.027,0.1961,0.9859,50
C0853,71.304,5.005,0.1989,0.9954,60
C0853,71.77,5.007,0.2081,1.042,70
C0853,72.783,5.001,0.2033,1.0168,80
C0853,70.857,5.005,0.1995,0.9985,90
C0853,72.544,5.01,0.2017,1.0104,100
C0854,71.425,4.969,0.1882,0.9354,10
C0854,73.182,4.965,0.1858,0.9226,20
C0854,72.618,4.957,0.1874,0.9288,30
C0854,73.24,4.986,0.1943,0.9688,40
C0854,72.674,4.974,0.1967,0.9782,50
C0854,71.855,4.974,0.1929,0.9594,60
C0854,73.403,4.969,0.1889,0.9388,70
C0854,73.91,4.965,0.1881,0.9338,80
C0854,72.994,4.971,0.1902,0.9455,90
C0854,72.926,4.962,0.1872,0.9288,100
C0855,71.918,4.916,0.1992,0.979,10
C0855,70.016,4.937,0.2036,1.0053,20
C0855,70.504,4.93,0.1995,0.9838,30
C0855,71.733,4.921,0.1983,0.9759,40
C0855,71.932,4.927,0.1986,0.9784,50
C0855,71.097,4.958,0.1957,0.9701,60
C0855,71.443,4.923,0.1961,0.9654,70
C0855,70.681,4.939,0.1979,0.9777,80
C0855,71.069,4.928,0.2005,0.9878,90
C0855,70.211,4.922,0.1981,0.9749,100
C0856,73.391,5.033,0.2045,1.0291,10
C0856,73.63,5.037,0.2075,1.0449,20
C0856,72.277,5.039,0.2138,1.0775,30
C0856,73.348,5.058,0.2103,1.0635,40
C0856,72.833,5.041,0.2055,1.0361,50
C0856,72.802,5.066,0.2018,1.0222,60
C0856,72.584,5.039,0.2113,1.065,70
C0856,74.029,5.051,0.2087,1.0542,80
C0856,72.971,5.053,0.2102,1.0622,90
C0856,73.172,5.053,0.2102,1.0623,100
C0857,73.198,4.985,0.2013,1.0033,10
C0857,73.627,4.986,0.2033,1.0136,20
C0857,73.267,4.984,0.2055,1.024,30
C0857,72.69,4.963,0.2061,1.0229,40
C0857,73.075,4.992,0.1963,0.9798,50
C0857,72.108,5.001,0.2048,1.0244,60
C0857,71.782,4.99,0.1983,0.9894,70
C0857,72.574,4.991,0.2056,1.0261,80
C0857,73.522,4.994,0.2067,1.032,90
C0857,72.689,4.98,0.2047,1.0197,100
C0858,72.647,5.071,0.204,1.0343,10
C0858,73.848,5.081,0.2002,1.0171,20
C0858,73.954,5.059,0.1981,1.0023,30
C0858,73.512,5.063,0.196,0.9923,40
C0858,73.666,5.051,0.2002,1.0114,50
C0858,73.003,5.061,0.1983,1.0038,60
C0858,72.974,5.044,0.1955,0.986,70
C0858,72.671,5.071,0.1924,0.9756,80
C0858,74.421,5.064,0.1972,0.9987,90
C0858,72.342,5.065,0.1967,0.9962,100
C0859,71.379,4.97,0.1875,0.9317,10
C0859,71.488,4.988,0.1799,0.8972,20
C0859,71.303,4.978,0.1814,0.9029,30
C0859,71.919,4.984,0.1915,0.9544,40
C0859,71.597,4.995,0.1907,0.9528,50
C0859,70.886,4.962,0.1901,0.9433,60
C0859,71.597,4.982,0.1816,0.9045,70
C0859,71.419,4.987,0.186,0.9275,80
C0859,70.812,4.992,0.1839,0.9178,90
C0859,71.588,4.985,0.1919,0.9565,100
C0860,72.343,5.086,0.1978,1.006,10
C0860,72.629,5.067,0.2013,1.0198,20
C0860,71.739,5.076,0.1988,1.0089,30
C0860,72.36,5.059,0.1918,0.9702,40
C0860,72.174,5.082,0.2,1.0164,50
C0860,72.612,5.068,0.2002,1.0146,60
C0860,71.542,5.053,0.1979,0.9998,70
C0860,72.294,5.087,0.1995,1.0147,80
C0860,73.612,5.072,0.2008,1.0182,90
C0860,72.47,5.091,0.198,1.008,100
C0861,70.531,5.038,0.2,1.0077,10
C0861,70.7,5.036,0.1964,0.9892,20
C0861,69.617,5.038,0.1989,1.0019,30
C0861,71.002,5.046,0.2012,1.0155,40
C0861,70.214,5.054,0.1991,1.006,50
C0861,70.666,5.049,0.197,0.9945,60
C0861,69.869,5.039,0.1937,0.9761,70
C0861,70.653,5.056,0.2053,1.038,80
C0861,70.513,5.048,0.2069,1.0443,90
C0861,70.548,5.043,0.1988,1.0028,100
C0862,71.77,5.053,0.1885,0.9522,10
C0862,71.602,5.033,0.1826,0.9191,20
C0862,70.014,5.038,0.1836,0.9249,30
C0862,70.944,5.038,0.1854,0.9342,40
C0862,70.982,5.054,0.1881,0.9507,50
C0862,71.901,5.037,0.1872,0.9431,60
C0862,70.826,5.045,0.1844,0.9301,70
C0862,70.75,5.038,0.184,0.927,80
C0862,72.757,5.042,0.1915,0.9656,90
C0862,72.042,5.038,0.1834,0.9241,100
C0863,71.634,4.973,0.2009,0.9993,10
C0863,71.609,4.986,0.2028,1.0112,20
C0863,71.808,4.973,0.2055,1.0222,30
C0863,71.837,4.971,0.2082,1.0349,40
C0863,70.914,4.99,0.2062,1.0289,50
C0863,72.14,4.962,0.2047,1.0156,60
C0863,72.708,4.977,0.2054,1.0223,70
C0863,71.101,4.964,0.2058,1.0216,80
C0863,71.38,4.973,0.2051,1.0201,90
C0863,72.199,4.984,0.2053,1.023,100
C0864,74.027,5.008,0.2048,1.0256,10
C0864,73.196,4.992,0.2063,1.0297,20
C0864,74.122,4.991,0.2012,1.0045,30
C0864,72.951,4.976,0.2068,1.0292,40
C0864,73.734,4.986,0.2061,1.0276,50
C0864,73.166,4.994,0.2098,1.0476,60
C0864,73.815,5.015,0.2082,1.0441,70
C0864,73.772,4.976,0.2062,1.0261,80
C0864,73.168,4.982,0.2056,1.0242,90
C0864,73.266,4.987,0.2181,1.0878,100
C0865,68.663,5.043,0.1908,0.9619,10
C0865,68.477,5.038,0.1977,0.996,20
C0865,68.517,5.049,0.185,0.9342,30
C0865,68.058,5.024,0.1962,0.9858,40
C0865,68.738,5.022,0.1875,0.9416,50
C0865,67.703,5.034,0.1904,0.9586,60
C0865,69.208,5.014,0.1937,0.9713,70
C0865,68.574,5.022,0.1898,0.9534,80
C0865,68.661,5.028,0.1884,0.9475,90
C0865,68.909,5.041,0.191,0.9629,100
C0866,73.219,5.021,0.1976,0.9923,10
C0866,72.205,5.028,0.2026,1.0185,20
C0866,73.27,5.025,0.2037,1.0236,30
C0866,73.716,5.002,0.1905,0.9531,40
C0866,73.903,5.008,0.1956,0.9793,50
C0866,72.7,5.005,0.1984,0.9928,60
C0866,72.304,5.019,0.201,1.0089,70
C0866,72.666,5.017,0.2009,1.0081,80
C0866,73.499,5.037,0.199,1.0025,90
C0866,73.967,5.03,0.195,0.9807,100
C0867,72.281,4.967,0.1967,0.9773,10
C0867,71.223,4.969,0.2044,1.0156,20
C0867,70.397,4.96,0.1974,0.9792,30
C0867,71.035,4.972,0.1934,0.9616,40
C0867,71.81,4.936,0.1959,0.9671,50
C0867,71.348,4.946,0.2076,1.0269,60
C0867,70.897,4.951,0.1961,0.9706,70
C0867,71.678,4.968,0.1971,0.979,80
C0867,71.517,4.963,0.1931,0.9581,90
C0867,71.256,4.952,0.1926,0.9538,100
C0868,73.363,4.99,0.2036,1.016,10
C0868,72.263,4.989,0.2096,1.0459,20
C0868,72.278,5.0,0.2082,1.041,30
C0868,72.277,4.991,0.2055,1.0255,40
C0868,71.806,5.0,0.2097,1.0486,50
C0868,71.615,4.984,0.2059,1.0262,60
C0868,71.859,5.0,0.207,1.0349,70
C0868,71.034,5.006,0.201,1.0064,80
C0868,72.306,4.993,0.2035,1.016,90
C0868,73.336,5.002,0.2093,1.0472,100
C0869,72.78,4.997,0.2152,1.0756,10
C0869,72.478,5.007,0.2069,1.0359,20
C0869,73.68,4.998,0.207,1.0347,30
C0869,72.851,5.009,0.2075,1.0394,40
C0869,72.118,5.006,0.2139,1.0706,50
C0869,72.137,4.994,0.2066,1.0317,60
C0869,71.808,4.979,0.2102,1.0467,70
C0869,72.808,4.993,0.2161,1.0789,80
C0869,72.014,4.981,0.2162,1.077,90
C0869,72.621,5.008,0.2103,1.053,100
C0870,74.693,5.0,0.1915,0.9576,10
C0870,74.697,4.997,0.2011,1.0049,20
C0870,75.026,4.994,0.2036,1.0167,30
C0870,73.852,4.986,0.2003,0.9988,40
C0870,74.164,4.998,0.2066,1.0324,50
C0870,74.622,4.997,0.1951,0.9751,60
C0870,73.366,4.994,0.2029,1.0133,70
C0870,74.192,4.999,0.2043,1.0214,80
C0870,75.227,4.999,0.1993,0.9963,90
C0870,73.475,4.989,0.1975,0.9852,100
C0871,71.914,4.979,0.2021,1.006,10
C0871,73.366,4.955,0.1978,0.9803,20
C0871,72.18,4.975,0.2024,1.007,30
C0871,72.726,4.964,0.1937,0.9615,40
C0871,72.015,4.984,0.1988,0.9911,50
C0871,72.577,4.971,0.2021,1.0044,60
C0871,71.67,4.978,0.2009,1.0003,70
C0871,73.857,4.966,0.2052,1.0193,80
C0871,72.238,4.989,0.2042,1.0191,90
C0871,71.7,4.984,0.2044,1.0189,100
C0872,72.11,5.043,0.1847,0.9314,10
C0872,71.509,5.032,0.1886,0.9493,20
C0872,71.076,5.038,0.1865,0.9394,30
C0872,71.04,5.035,0.197,0.992,40
C0872,70.888,5.031,0.1835,0.9232,50
C0872,70.961,5.042,0.189,0.9531,60
C0872,71.296,5.044,0.1894,0.955,70
C0872,71.202,5.018,0.1895,0.9509,80
C0872,71.401,5.034,0.1843,0.9278,90
C0872,71.746,5.037,0.1852,0.933,100
C0873,71.424,4.992,0.2121,1.0588,10
C0873,72.6,4.991,0.2133,1.0646,20
C0873,71.705,5.0,0.2122,1.0609,30
C0873,71.323,5.005,0.202,1.0111,40
C0873,72.368,4.988,0.2126,1.0606,50
C0873,72.341,5.01,0.2131,1.0679,60
C0873,72.223,5.004,0.2082,1.0418,70
C0873,71.49,4.988,0.2081,1.0381,80
C0873,70.279,5.006,0.2082,1.0423,90
C0873,72.722,4.994,0.2024,1.0109,100
C0874,72.127,5.028,0.1857,0.9338,10
C0874,71.802,5.037,0.184,0.9266,20
C0874,71.224,5.03,0.1786,0.8982,30
C0874,72.687,5.038,0.1793,0.9036,40
C0874,71.491,5.042,0.18,0.9076,50
C0874,71.148,5.016,0.182,0.9131,60
C0874,71.354,5.05,0.1765,0.8915,70
C0874,72.119,5.033,0.1774,0.8927,80
C0874,70.775,5.034,0.1773,0.8923,90
C0874,72.189,5.03,0.1813,0.9122,100
C0875,78.827,5.018,0.2174,1.091,10
C0875,77.173,5.025,0.2264,1.1377,20
C0875,80.882,5.063,0.244,1.2353,30
C0875,82.069,5.083,0.2469,1.2547,40
C0875,85.027,5.066,0.2574,1.304,50
C0875,86.721,5.095,0.2672,1.3612,60
C0875,88.547,5.117,0.2812,1.4388,70
C0875,89.389,5.12,0.2896,1.4827,80
C0875,94.433,5.155,0.2971,1.5313,90
C0875,92.48,5.17,0.3031,1.5674,100
C0876,70.6,4.974,0.2049,1.0191,10
C0876,71.553,4.995,0.2121,1.0596,20
C0876,70.436,4.999,0.2043,1.0216,30
C0876,70.881,4.98,0.2078,1.0346,40
C0876,70.864,4.983,0.207,1.0315,50
C0876,70.132,4.964,0.2118,1.0515,60
C0876,69.825,5.003,0.2076,1.0386,70
C0876,71.214,4.966,0.2117,1.0512,80
C0876,71.022,4.997,0.2026,1.0127,90
C0876,70.007,4.99,0.2093,1.0447,100
C0877,72.321,5.054,0.2059,1.0408,10
C0877,71.307,5.043,0.2064,1.0409,20
C0877,72.436,5.038,0.2063,1.0394,30
C0877,72.413,5.022,0.1992,1.0002,40
C0877,72.489,5.05,0.2014,1.0168,50
C0877,72.745,5.047,0.2037,1.0282,60
C0877,72.559,5.046,0.208,1.0495,70
C0877,72.857,5.032,0.2015,1.0141,80
C0877,73.189,5.051,0.207,1.0457,90
C0877,72.78,5.054,0.205,1.036,100
C0878,71.273,4.998,0.1984,0.9917,10
C0878,72.091,5.011,0.2024,1.0142,20
C0878,70.891,5.005,0.2016,1.0091,30
C0878,71.298,4.991,0.2045,1.0205,40
C0878,71.574,5.014,0.203,1.0179,50
C0878,71.231,4.988,0.208,1.0375,60
C0878,71.967,5.003,0.1983,0.9922,70
C0878,70.703,4.998,0.2075,1.0369,80
C0878,71.606,4.988,0.2052,1.0237,90
C0878,70.928,4.998,0.2075,1.0371,100
C0879,72.907,5.008,0.2046,1.0246,10
C0879,72.645,5.015,0.205,1.0281,20
C0879,72.232,5.019,0.2035,1.0214,30
C0879,72.475,5.008,0.2001,1.0023,40
C0879,73.554,5.02,0.212,1.0641,50
C0879,73.866,5.031,0.1996,1.0042,60
C0879,73.596,5.018,0.2036,1.0217,70
C0879,72.497,5.016,0.2063,1.0348,80
C0879,74.129,5.003,0.2125,1.063,90
C0879,73.655,5.017,0.2027,1.0172,100
C0880,69.738,4.972,0.1912,0.9505,10
C0880,70.778,4.974,0.1952,0.971,20
C0880,70.437,4.971,0.1894,0.9415,30
C0880,70.621,4.973,0.1925,0.9574,40
C0880,71.203,4.992,0.1931,0.9639,50
C0880,70.484,4.981,0.1968,0.9805,60
C0880,68.752,4.981,0.1844,0.9185,70
C0880,70.076,4.98,0.1982,0.987,80
C0880,70.406,4.977,0.1911,0.9513,90
C0880,70.208,4.976,0.1926,0.9586,100
C0881,70.034,5.043,0.2018,1.0179,10
C0881,71.129,5.034,0.1984,0.9988,20
C0881,70.98,5.004,0.204,1.0209,30
C0881,70.613,5.029,0.1999,1.0051,40
C0881,71.744,5.036,0.1897,0.9554,50
C0881,70.985,5.021,0.2025,1.0168,60
C0881,71.001,5.016,0.1997,1.0017,70
C0881,70.042,5.039,0.2015,1.0151,80
C0881,70.913,5.027,0.1959,0.9848,90
C0881,71.034,5.042,0.1939,0.9777,100
C0882,71.555,5.022,0.2064,1.0363,10
C0882,72.048,5.006,0.2086,1.0442,20
C0882,71.748,5.012,0.2179,1.0921,30
C0882,70.852,5.006,0.2117,1.0596,40
C0882,72.185,5.001,0.207,1.035,50
C0882,73.046,5.016,0.2117,1.0619,60
C0882,71.827,4.998,0.2018,1.0085,70
C0882,72.333,5.012,0.2127,1.0659,80
C0882,72.069,5.006,0.2087,1.0447,90
C0882,71.821,5.003,0.2149,1.0751,100
C0883,71.486,5.057,0.202,1.0216,10
C0883,71.584,5.046,0.203,1.0243,20
C0883,71.549,5.044,0.1971,0.9942,30
C0883,71.375,5.044,0.2004,1.0109,40
C0883,72.117,5.034,0.2071,1.0425,50
C0883,71.797,5.048,0.2019,1.0193,60
C0883,70.596,5.051,0.1987,1.0037,70
C0883,71.933,5.041,0.201,1.0134,80
C0883,70.721,5.043,0.2004,1.0106,90
C0883,73.388,5.029,0.2005,1.0081,100
C0884,72.477,5.024,0.2081,1.0453,10
C0884,71.491,5.024,0.2079,1.0445,20
C0884,71.559,5.041,0.2155,1.0862,30
C0884,71.158,5.037,0.2113,1.0644,40
C0884,71.285,5.024,0.2066,1.0379,50
C0884,71.674,5.024,0.2033,1.0211,60
C0884,71.255,5.047,0.1992,1.0052,70
C0884,71.101,5.039,0.2031,1.0232,80
C0884,71.146,5.021,0.2063,1.0359,90
C0884,71.033,5.021,0.2055,1.032,100
C0885,74.87,5.004,0.1934,0.9676,10
C0885,74.788,5.001,0.1935,0.9678,20
C0885,75.182,5.001,0.195,0.9751,30
C0885,73.046,5.003,0.2018,1.0094,40
C0885,73.293,5.019,0.1946,0.9766,50
C0885,73.347,5.0,0.1933,0.9664,60
C0885,74.912,4.995,0.1945,0.9714,70
C0885,75.197,5.008,0.1965,0.9839,80
C0885,74.098,5.006,0.2009,1.0057,90
C0885,73.717,5.004,0.1872,0.9368,100
C0886,74.531,4.994,0.1754,0.8761,10
C0886,73.768,5.01,0.183,0.917,20
C0886,73.283,4.973,0.1765,0.8777,30
C0886,74.203,4.986,0.1821,0.9081,40
C0886,73.624,4.989,0.1786,0.8911,50
C0886,74.072,4.976,0.1805,0.8982,60
C0886,74.489,4.994,0.1863,0.9303,70
C0886,75.172,4.99,0.1836,0.9162,80
C0886,73.723,4.986,0.1795,0.8949,90
C0886,73.933,4.994,0.1852,0.9247,100
C0887,74.446,5.005,0.2025,1.0136,10
C0887,73.99,5.012,0.1965,0.9846,20
C0887,73.296,4.996,0.2075,1.0365,30
C0887,74.476,4.998,0.1993,0.996,40
C0887,74.161,5.008,0.2079,1.0413,50
C0887,75.441,5.003,0.2113,1.0571,60
C0887,74.257,5.007,0.2064,1.0335,70
C0887,74.883,5.02,0.1973,0.9906,80
C0887,74.282,5.017,0.1982,0.9944,90
C0887,73.086,4.989,0.202,1.0078,100
C0888,74.4,4.954,0.2036,1.0084,10
C0888,74.622,4.984,0.1952,0.9726,20
C0888,74.354,4.975,0.1945,0.9675,30
C0888,74.908,4.971,0.1928,0.9584,40
C0888,74.06,4.969,0.1999,0.9933,50
C0888,74.491,4.971,0.2021,1.0045,60
C0888,74.979,4.97,0.1963,0.9755,70
C0888,74.623,4.96,0.1921,0.9527,80
C0888,75.253,4.977,0.1993,0.9918,90
C0888,74.805,4.981,0.1973,0.9825,100
C0889,68.009,5.001,0.2119,1.0597,10
C0889,68.967,5.01,0.2136,1.0701,20
C0889,68.827,4.996,0.2049,1.0238,30
C0889,69.389,5.002,0.2096,1.0483,40
C0889,69.258,4.992,0.2038,1.0175,50
C0889,69.465,4.998,0.2054,1.0268,60
C0889,68.763,5.009,0.213,1.067,70
C0889,69.596,5.0,0.2068,1.0341,80
C0889,69.991,4.997,0.2106,1.0526,90
C0889,68.688,4.998,0.1989,0.994,100
C0890,70.983,4.969,0.1947,0.9672,10
C0890,71.16,4.987,0.1958,0.9765,20
C0890,71.464,4.975,0.1924,0.9573,30
C0890,70.78,4.964,0.1958,0.9721,40
C0890,71.006,4.963,0.1942,0.9636,50
C0890,70.923,4.957,0.1865,0.9246,60
C0890,70.637,4.98,0.1952,0.9719,70
C0890,71.509,4.984,0.1919,0.9563,80
C0890,72.09,4.985,0.1929,0.9616,90
C0890,71.397,4.974,0.1918,0.9539,100
C0891,70.682,5.006,0.2025,1.0135,10
C0891,71.439,5.02,0.1984,0.9959,20
C0891,71.959,4.999,0.2054,1.0266,30
C0891,72.22,5.021,0.2017,1.0126,40
C0891,71.531,5.032,0.2087,1.0501,50
C0891,71.906,5.01,0.1951,0.9776,60
C0891,72.084,5.009,0.2001,1.0024,70
C0891,72.527,5.006,0.2097,1.0499,80
C0891,71.339,4.995,0.1994,0.9961,90
C0891,72.163,5.017,0.2028,1.0173,100
C0892,71.139,5.029,0.2035,1.0234,10
